Id,vader_neg,vader_neu,vader_pos,vader_compound,Product_name,Review,Rating,TextBlob_polarity,TextBlob_subjectivity
1923,0.0,0.508,0.492,0.4404,SAMSUNG 7 kg 5 Star Inverter with Diamond Drum Fully Automatic Top Load Silver  (WA70T4262GS/TL),Product is good ....,5,0.7,0.6000000000000001
1924,0.081,0.833,0.086,0.0862,"Whirlpool 7.5 kg 5 Star, Hard Water wash Fully Automatic Top Load Grey  (WM ROYAL PLUS 7.5 GREY 5YMW)","Its a good machine but few feature not available with this model. 1st no filter present, 2nd you cannot wash blankets on this machine as per tech guy came on demo. Its not heavy duty like LG and samsung even MarQ 7.5kg has better features and filter. Last tech guy ask not to use detergent powder instead to use detergent liquid.",4,0.11249999999999999,0.27083333333333337
1925,0.019,0.741,0.24,0.9468,"Whirlpool 7.5 kg 5 Star, Hard Water wash Fully Automatic Top Load Grey  (WM ROYAL PLUS 7.5 GREY 5YMW)",Easy to operate machine. Quit effective with the wash. Could have a few more water effecient wash options. Quite good after sales and installation services. Definately worth the money. Best suited for someone who would wash it once in a week or week & half. For someone more regular consider a smaller one. Would recommend the filter along with the machine if you have hard water.,4,0.28125,0.418215811965812
1926,0.048,0.804,0.148,0.683,"Whirlpool 7.5 kg 5 Star, Hard Water wash Fully Automatic Top Load Grey  (WM ROYAL PLUS 7.5 GREY 5YMW)","Although performance is relevant to the water pressure ,still it could have been a little bit better ,other than that soft closure is a must for these which is not available , everything else is at its best.Overall best price to performance deal.",4,0.2125,0.475
1927,0.078,0.878,0.044,-0.1045,"Whirlpool 7.5 kg 5 Star, Hard Water wash Fully Automatic Top Load Grey  (WM ROYAL PLUS 7.5 GREY 5YMW)","After 1 year useOverall very good product at this price point.i got this 13170/-RsCONS:-1:- Taking too much time in washing2:- After finished washing not switch off itself,like my old panasonic machine.we need to switch off by pressing button.3:- Stops working in low water pressure.4.after 1 year suddenly started making very loud noises and started shaking.also stopped working,smoke was coming out from insidePRO:-1:-Good washing quality and silent operation.2:-Looks premium.Demo and...",1,0.19142857142857142,0.44000000000000006
1928,0.139,0.796,0.064,-0.34,"Whirlpool 7.5 kg 5 Star, Hard Water wash Fully Automatic Top Load Grey  (WM ROYAL PLUS 7.5 GREY 5YMW)","If you are looking for exchange then forget it. They only exchange with brand new item No dust No minor scratches. Also got some issues with installation, i have to wait 4 days for installation. Overall product is good, many more features.",3,0.26590909090909093,0.464935064935065
1929,0.0,0.0,1.0,0.4215,"Whirlpool 7.5 kg 5 Star, Hard Water wash Fully Automatic Top Load Grey  (WM ROYAL PLUS 7.5 GREY 5YMW)",Nice,5,0.6,1.0
1930,0.0,0.508,0.492,0.4404,"Whirlpool 7.5 kg 5 Star, Hard Water wash Fully Automatic Top Load Grey  (WM ROYAL PLUS 7.5 GREY 5YMW)",Good go for it,4,0.7,0.6000000000000001
1931,0.0,0.775,0.225,0.4927,"Whirlpool 7.5 kg 5 Star, Hard Water wash Fully Automatic Top Load Grey  (WM ROYAL PLUS 7.5 GREY 5YMW)",Very Good Product Thak you flipkart nd Whirpool washing machine white Magic,5,0.47,0.5933333333333334
1932,0.0,0.263,0.737,0.4215,"Whirlpool 7.5 kg 5 Star, Hard Water wash Fully Automatic Top Load Grey  (WM ROYAL PLUS 7.5 GREY 5YMW)",Nice 👍👍,5,0.6,1.0
1933,0.0,0.0,1.0,0.4215,"Whirlpool 7.5 kg 5 Star, Hard Water wash Fully Automatic Top Load Grey  (WM ROYAL PLUS 7.5 GREY 5YMW)",Nice,4,0.6,1.0
1934,0.0,0.681,0.319,0.9467,Whirlpool 6 kg Fully Automatic Front Load White  (Fresh Care 6112),"Wow !! These are awesome, made is Russia, at par with European standards. Got these during SALE at amazing price. Go for it, you will be overwhelmed with the quality it offers, much better than India / China made washing machines.",5,0.3927083333333334,0.5666666666666667
1935,0.0,0.3,0.7,0.7906,Whirlpool 6 kg Fully Automatic Front Load White  (Fresh Care 6112),"Awesome product, thanks to flipkart",5,0.6,0.6
1936,0.0,0.543,0.457,0.8777,Whirlpool 6 kg Fully Automatic Front Load White  (Fresh Care 6112),Very nice machine. Go for it. Flipkart big billion offer was great. Thanks to flipkart.,5,0.445,0.5125000000000001
1937,0.0,0.752,0.248,0.765,Whirlpool 6 kg Fully Automatic Front Load White  (Fresh Care 6112),Affordable front load in this range. Loved the design which is more compact and sleek. Just does the job smooth and efficiently.,5,0.5333333333333333,0.6
1938,0.0,0.385,0.615,0.4927,Whirlpool 6 kg Fully Automatic Front Load White  (Fresh Care 6112),Very good performance,5,0.9099999999999999,0.7800000000000001
1939,0.0,0.0,1.0,0.5994,Whirlpool 6 kg Fully Automatic Front Load White  (Fresh Care 6112),Super,5,0.3333333333333333,0.6666666666666666
1940,0.0,0.0,1.0,0.4215,Whirlpool 6 kg Fully Automatic Front Load White  (Fresh Care 6112),Nice,4,0.6,1.0
1941,0.03,0.81,0.16,0.8648,"Thomson 6.5 kg 5 Star Rating, Smart Pro Wash Technology Semi Automatic Top Load White, Grey  (SA96500)","Best washing machineI prefer semi automatic machine so selected as per my budget1) This machine got bucket and it's very good facility2) Three pin cable little short so we require extension3) Vibration @ drying and avoid if we use yoga mat4) Design and look is very simple,  cute and best5) Color is white and grey which is very attractive6) Suitable for small family of 3 or 5 members",5,0.24295454545454548,0.444935064935065
1942,0.0,0.546,0.454,0.8074,"Thomson 6.5 kg 5 Star Rating, Smart Pro Wash Technology Semi Automatic Top Load White, Grey  (SA96500)",Vrey good  items useful delevard fast time table Thomson of washingmachines thank you.....,4,0.39999999999999997,0.4000000000000001
1943,0.254,0.746,0.0,-0.34,"Thomson 6.5 kg 5 Star Rating, Smart Pro Wash Technology Semi Automatic Top Load White, Grey  (SA96500)","Washer is smoothly working,spinner is noisy and too much shaking on drying",4,0.30000000000000004,0.35
1944,0.0,0.196,0.804,0.6249,"Thomson 6.5 kg 5 Star Rating, Smart Pro Wash Technology Semi Automatic Top Load White, Grey  (SA96500)",Awesome product,4,1.0,1.0
1945,0.0,0.884,0.116,0.8504,"Thomson 6.5 kg 5 Star Rating, Smart Pro Wash Technology Semi Automatic Top Load White, Grey  (SA96500)",Pros:Does the job well. U can use water either thru inlet pipe or thru buckets as well. Quick time for both washing and spinning.Compact for small spaces than other semi auto machines. Easy to use. Very economical if you can bear with other minor issues mentioned above. Has a small wheel in one side which makes it easier to move it around.Cons:Very short wire. Supposedly french technology doesn't factor wore length??makes some noise or the other  at times when washing and drying and mak...,3,0.01930555555555556,0.4048611111111111
1946,0.0,0.256,0.744,0.4404,"Thomson 6.5 kg 5 Star Rating, Smart Pro Wash Technology Semi Automatic Top Load White, Grey  (SA96500)",Good. Quality,4,0.7,0.6000000000000001
1947,0.0,0.541,0.459,0.8537,"Thomson 6.5 kg 5 Star Rating, Smart Pro Wash Technology Semi Automatic Top Load White, Grey  (SA96500)",Design wise good bt built quality is not upto mark. But still I m Loving it 😍,4,0.6666666666666666,0.8166666666666668
1948,0.144,0.745,0.112,-0.0312,"Thomson 6.5 kg 5 Star Rating, Smart Pro Wash Technology Semi Automatic Top Load White, Grey  (SA96500)",Wire length is very shot...use extensions box..washing machine is mostly used water area...this washing machines very risk to use...you don't care about your loved ones life then buy it...,1,0.39999999999999997,0.47500000000000003
1949,0.057,0.519,0.424,0.9675,"Thomson 6.5 kg 5 Star Rating, Smart Pro Wash Technology Semi Automatic Top Load White, Grey  (SA96500)",Very good machine . but plastic quality is very low and motor speed nice rpm disin is very good and lite  weight . over all this price range very good machine . i hope service is good next time .,5,0.5757142857142857,0.6185714285714285
1950,1.0,0.0,0.0,-0.4215,"Thomson 6.5 kg 5 Star Rating, Smart Pro Wash Technology Semi Automatic Top Load White, Grey  (SA96500)",waste,1,-0.2,0.0
1951,0.073,0.814,0.113,0.6923,"IFB 6 kg 5 Star Aqua Energie, Laundry Add, Tub Clean, Fully Automatic Front Load with In-built Heater White  (Diva Aqua VX)",First to start with the brand...being IFB is a premium brand every one loves to have it at their home so as me...other than this nothing special... it's a very basic model will be best to suit for a small family like couples and their children's... don't believe the demo video..few things are exaggerated in that...I am very new to washing machine usage..and I am disappointed with the Washing quality of this machine...tough stains at shirt collar aswell in phant bottom are not satisfactorily w...,3,0.03555194805194806,0.5135213744588745
1952,0.0,0.663,0.337,0.954,"IFB 6 kg 5 Star Aqua Energie, Laundry Add, Tub Clean, Fully Automatic Front Load with In-built Heater White  (Diva Aqua VX)",We are using this machine for last 3 months. Very good performance. Cleans all types of clothes very well. Cleaning clothes have never been so easy and smooth before. A must buy for all who wants neat and clean clothes with hassle free washing.,5,0.36375,0.51
1953,0.083,0.887,0.03,-0.4642,"IFB 6 kg 5 Star Aqua Energie, Laundry Add, Tub Clean, Fully Automatic Front Load with In-built Heater White  (Diva Aqua VX)","Don't buy products like this., They will compel you to buy accessories like trolley, stabilizer. Etc . Actually I am already using same model. Exchanged for a new one, so I don't need accessories. When I said this they told me that I will not be given any warranty. Similar incident I got from Maruthi nexa I don't know why bdy indian companies are like this. People Please review properly when reviewing products. We are buying based on others reviews.",1,0.02727272727272727,0.23590909090909093
1954,0.031,0.898,0.071,0.5719,"IFB 6 kg 5 Star Aqua Energie, Laundry Add, Tub Clean, Fully Automatic Front Load with In-built Heater White  (Diva Aqua VX)","I purchased this machine on 22 Jun 2020 and started using by 29 Jun 2020. Delivery was prompt and ifb installation happened with in 48hrs of delivery. I have purchased this in an offer where I exchanged my 11 years old machine of IFB 5.5Kg Serena model. . But biggest issue which I identified when the ifb installation engineer came to my home when compared to my old machine. These is no separate section in the detergent tray for adding additives like Ujala, comfort fabric etc. But it was avail...",2,0.1,0.2
1955,0.0,0.635,0.365,0.8885,"IFB 6 kg 5 Star Aqua Energie, Laundry Add, Tub Clean, Fully Automatic Front Load with In-built Heater White  (Diva Aqua VX)",neat and clean wash. the machine is beyond the expectation. the price range is good and good warenty and service provided by the company,5,0.5888888888888889,0.6333333333333334
1956,0.0,0.489,0.511,0.9398,"IFB 6 kg 5 Star Aqua Energie, Laundry Add, Tub Clean, Fully Automatic Front Load with In-built Heater White  (Diva Aqua VX)",Amazing product wonderful machine washes very clearly and fresh and installation said very clearly.Recommended for all.And look is very cool.,5,0.44750000000000006,0.6738888888888889
1957,0.126,0.704,0.17,0.624,"IFB 6 kg 5 Star Aqua Energie, Laundry Add, Tub Clean, Fully Automatic Front Load with In-built Heater White  (Diva Aqua VX)","Was reluctant to go for front load washing machine, as I was using top load past 15 years...Writing this after two months of usage...*Wash quality is too good... No need to brush the shirt collar, before putting into washing machine unlike topload* Low noise( very minimal..) and no vibration*Stylish lookOverall very satisfied and happy with this product :)",5,0.34625,0.67875
1958,0.019,0.645,0.336,0.9875,"IFB 6 kg 5 Star Aqua Energie, Laundry Add, Tub Clean, Fully Automatic Front Load with In-built Heater White  (Diva Aqua VX)","Nice product and we will get same product which they shown in image and Cash back also we will get and compare to market price its very good 1. Quality wise very good and original product2. Same colour and design3. Smart looks4. Shipping also very good and very good packing care with deliver,5. Installation also very fast from IFB and support also very good,6. Price is very available for  every one compare to others 7. Working with good and no sound 8. Good in promise which they commi...",5,0.45348739495798324,0.5801680672268908
1959,0.112,0.681,0.207,0.8988,"IFB 6 kg 5 Star Aqua Energie, Laundry Add, Tub Clean, Fully Automatic Front Load with In-built Heater White  (Diva Aqua VX)",First of all Thanks to flipkart for amazing service and offer.This is my review after 1 week use of productAbout product: product was amazing. I am using IFB washing machine from last 9 years (older model) so no any confusion to me for choose the new machine brand.In my group all have a different IFB washing machine.And this model also superb and cheap model. About flipkart:Very good service by flipkart. Product delivery on time as scheduled. Packing is awesome so no any damage shown on...,5,0.42108585858585856,0.5906565656565658
1960,0.032,0.71,0.258,0.9324,"IFB 6 kg 5 Star Aqua Energie, Laundry Add, Tub Clean, Fully Automatic Front Load with In-built Heater White  (Diva Aqua VX)","Very Useful for Small family. trusted brand IFB, Low cost front load washing machine, Friendly user options.Suggestible for entry level families who are willing to buy washing machine for the first time.Flipkart delivery service is good ,and also installation also done by IFB authorised person. Overall good product recommended to buy for entry level",5,0.2683333333333333,0.38703703703703707
1961,0.032,0.753,0.215,0.864,"Haier 6.5 kg 5 star Ariel Wash Fully Automatic Top Load Brown, Grey  (HWM65-FE)",Well a good washing machine at this level. Doesnt have detergent holder and timer display  and if u think that this two things are not vital for u ghen go for it.... Washes the cloth rinse and spin it in decent time.... not very noisy .... overall a good machine in a good price ....,5,0.3023809523809523,0.4523809523809524
1962,0.0,0.761,0.239,0.9168,"Haier 6.5 kg 5 star Ariel Wash Fully Automatic Top Load Brown, Grey  (HWM65-FE)",compact and good performance.....have been using Haier (another model) for last 4 years and very happy with it's performance.only thing to be improved in the automatic model is to provide rollers at the bottom so as to enable easy movement of the machine in the house.,5,0.5333333333333333,0.625
1963,0.0,0.768,0.232,0.8885,"Haier 6.5 kg 5 star Ariel Wash Fully Automatic Top Load Brown, Grey  (HWM65-FE)",RecommendedBest value for money fully automatic washing machine.If you are used to fully automatic machine then this is breeze to useFull value for money Metal body Flipkart installation and delivery is seamless best service that you get like while purchasing from outside,5,0.3666666666666667,0.15
1964,0.0,0.88,0.12,0.8481,"Haier 6.5 kg 5 star Ariel Wash Fully Automatic Top Load Brown, Grey  (HWM65-FE)",Honest review 3.8 star from my sideDetailed review At this price produc was amazing Quick wash take 25 min to complete cycle (wash and dry)Ariel wash takes 1.2 hr to complete cycle Top lid is not transparentManufacturer ( assembled in Pune India ) 8 programs Dry clothes upto 80%Not vibration a little bit Body made up of metalFunctional key was plastic Inlet pipe is only 1mtr if u want extention you have to purchase extra 1kg Ariel powder is freeNo led timer displayIam writin...,3,0.17992424242424246,0.618181818181818
1965,0.0,0.736,0.264,0.7841,"Haier 6.5 kg 5 star Ariel Wash Fully Automatic Top Load Brown, Grey  (HWM65-FE)","Very nice product & affordable price.works properly without making any noise,easy to operate,would recommend the product for sure 👍👍color is also very nice,installment done very fastly.",5,0.348,0.6137777777777778
1966,0.037,0.642,0.321,0.9501,"Haier 6.5 kg 5 star Ariel Wash Fully Automatic Top Load Brown, Grey  (HWM65-FE)","Writing this after 15 days of usage.Quality wise definitely good. Wash is perfect.Design let me down as there is no digital display, not much of an issue.Installation and delivery as perfect as it could be. Better than retail store.Excellent product for a family of 4. Happy.",4,0.43055555555555547,0.5611111111111111
1967,0.0,0.379,0.621,0.8481,"Haier 6.5 kg 5 star Ariel Wash Fully Automatic Top Load Brown, Grey  (HWM65-FE)",Must buy.. Great product at great price...,5,0.8,0.75
1968,0.0,0.717,0.283,0.8074,"Haier 6.5 kg 5 star Ariel Wash Fully Automatic Top Load Brown, Grey  (HWM65-FE)","After 5 days I use I write the review this machine is good for for small family.nice product.fast delivery from Flipkart , installation fast.service is good thank u all.",4,0.3833333333333333,0.5333333333333333
1969,0.099,0.673,0.227,0.9272,"Haier 6.5 kg 5 star Ariel Wash Fully Automatic Top Load Brown, Grey  (HWM65-FE)","In a word, remarkable, perfect in price, very clean and works very well, I have been using it for last three days, no problem at all, there is a slight noise that occurs on almost all machines. There is no timer display on the negative side and there is no tray to hold the detergent inside. But overall pretty good, installation and did it very quickly, I'm satisfied haier at this product. I gave it 4 * 3 out of 5",4,0.31,0.563030303030303
1970,0.048,0.766,0.186,0.7713,"Haier 6.5 kg 5 star Ariel Wash Fully Automatic Top Load Brown, Grey  (HWM65-FE)","Very good design and easy to operate. Needs proper water inlet and outlet facility. Functions are easy, normal Arial cycle is default function and functions automatically starts from the previous cycle if power interrupts. Soak function takes long time to wash.",4,0.24428571428571424,0.5376190476190476
1971,0.0,0.0,1.0,0.4404,"Lloyd 8.5 kg Semi Automatic Top Load Red, White  (LWMS85RDB)",👍  good,5,0.7,0.6000000000000001
1972,0.0,0.408,0.592,0.4404,"Lloyd 8.5 kg Semi Automatic Top Load Red, White  (LWMS85RDB)",All over good,4,0.7,0.6000000000000001
1973,0.0,0.725,0.275,0.4215,"Lloyd 8.5 kg Semi Automatic Top Load Red, White  (LWMS85RDB)",Nice product nice design but not big actually same 7.5 kg size...,4,0.3,0.55625
1974,0.0,0.256,0.744,0.4404,"Lloyd 8.5 kg Semi Automatic Top Load Red, White  (LWMS85RDB)",Good Product,5,0.7,0.6000000000000001
1975,0.0,0.256,0.744,0.4404,"Lloyd 8.5 kg Semi Automatic Top Load Red, White  (LWMS85RDB)",Good one,5,0.7,0.6000000000000001
1976,0.0,0.756,0.244,0.4939,"Lloyd 8.5 kg Semi Automatic Top Load Red, White  (LWMS85RDB)",Value for money heavy 520W wash motor big tub and soak process is also fine.,4,0.07222222222222223,0.3666666666666667
1977,0.0,1.0,0.0,0.0,"Lloyd 8.5 kg Semi Automatic Top Load Red, White  (LWMS85RDB)",Very great...,5,1.0,0.9750000000000001
1978,0.0,0.0,1.0,0.4404,"Lloyd 8.5 kg Semi Automatic Top Load Red, White  (LWMS85RDB)",Good,5,0.7,0.6000000000000001
1979,0.0,0.0,1.0,0.4215,"Lloyd 8.5 kg Semi Automatic Top Load Red, White  (LWMS85RDB)",Nice,5,0.6,1.0
1980,0.057,0.736,0.207,0.891,LG 6.5 kg 5 Star Inverter Fully Automatic Top Load Silver  (T65SKSF4Z),"Pros:* Good for small family, clean and simple UI and easy to operate for old age people (specially if you are buying for father/mother/grand father/grand mother)* PAN India LG service, faster installation* 5 Star energy saving variant is good (my purchase is 5 star variant, and recommend the same)* Nearly no sound (sounds little and vibrates a bit during spin [#only during spin])Cons:* Water pressure is little slow",4,0.10943877551020409,0.5133503401360545
1981,0.0,0.793,0.207,0.93,LG 6.5 kg 5 Star Inverter Fully Automatic Top Load Silver  (T65SKSF4Z),"Super intilgent machine.it is great machine with less buttons which is way convenient for elders or starters who will be easy to use.Just press power button and start button,rest machine is calculating load and it is automatically setting time needed and water needed to finish the wash. Wash quality is good and dry output is around 70%.",5,0.33888888888888885,0.5861111111111111
1982,0.0,0.729,0.271,0.8999,LG 6.5 kg 5 Star Inverter Fully Automatic Top Load Silver  (T65SKSF4Z),Dear buyer if your planning to buy top load washing machine please go for LG it's really worth to buy in such a great price. LG washing machine it works so smoothly..not produce sound while in working...thumps up for LG..washing machine,5,0.4,0.45
1983,0.0,0.746,0.254,0.872,LG 6.5 kg 5 Star Inverter Fully Automatic Top Load Silver  (T65SKSF4Z),"Got delivery ahead of time, nice look and easy features to operate. Value for money than local market and even demo installations was very nice and ahead of time schedule the macine is installed. Mukul, assam",5,0.4533333333333333,0.7083333333333334
1984,0.106,0.803,0.091,-0.1796,LG 6.5 kg 5 Star Inverter Fully Automatic Top Load Silver  (T65SKSF4Z),I have purchase this product in the Month of Nov. It was working smoothly from last 4 months but suddenly electrical short circuit in last week so very poor experience with LG&  Still care service not avialable from cmpny due to lockdown.,3,-0.034999999999999996,0.3697619047619048
1985,0.12,0.82,0.06,-0.6616,LG 6.5 kg 5 Star Inverter Fully Automatic Top Load Silver  (T65SKSF4Z),"All things are good but 6.5 Kg model is not efficient enough specially in winters, it doesn't clean 6 winter clothes at a single instance properly. Although it have upto 8 modes but in total it is unable to clean clothes of 3 persons of a full week at a single go.For less clothes its ok but for heavier load one should switch to FRONT LOAD.Posting my review after 6 month uses.",3,0.14084249084249084,0.458974358974359
1986,0.0,0.208,0.792,0.5859,LG 6.5 kg 5 Star Inverter Fully Automatic Top Load Silver  (T65SKSF4Z),Works amazing.,5,0.6000000000000001,0.9
1987,0.081,0.899,0.02,-0.6808,LG 6.5 kg 5 Star Inverter Fully Automatic Top Load Silver  (T65SKSF4Z),"If the machine works, it works fine. The problem is that quite a lot of times the clothes get shifted to a side while washing. As a consequence while attempting to spin the drum crashes into the body of the washing machine making extremely loud sounds that would make you think the machine is done with. I got it checked. The technician checked the level and simply asked me to reduce the weight of clothes i put in (note that there’s no overweight detection in this). Now even with smaller machin...",2,0.12916666666666668,0.5392857142857144
1988,0.361,0.639,0.0,-0.9662,LG 6.5 kg 5 Star Inverter Fully Automatic Top Load Silver  (T65SKSF4Z),Bad washing machine not good ward cloth is dirty after 1 hour wash ..more consumption water bad wash quality....west may money....lg service is bad I buy 7 days no any service fot demo.....lg 3 motion is very bad ...any one buy only pusatar wash program.....3 motion is very bad....,1,-0.6087499999999999,0.7666666666666666
1989,0.07,0.667,0.263,0.882,LG 6.5 kg 5 Star Inverter Fully Automatic Top Load Silver  (T65SKSF4Z),"It's a base model of LG washing machine. This is enough for a normal family to wash within limited programs.  Good performance giving machine.. I will recommend this honestly.  Delivery was on time. But, installation took much time.. Over all its a good washine machine for good performance and low budget.",4,0.21785714285714283,0.5492857142857143
1990,0.0,0.408,0.592,0.4404,Godrej 6.2 kg Fully Automatic Top Load Grey  (WT EON 620 AP GP GR),Easy to use,4,0.43333333333333335,0.8333333333333334
1991,0.0,0.423,0.577,0.6249,Godrej 6.2 kg Fully Automatic Top Load Grey  (WT EON 620 AP GP GR),Superb performance washing machine,5,1.0,1.0
1992,0.0,0.263,0.737,0.4215,Godrej 6.2 kg Fully Automatic Top Load Grey  (WT EON 620 AP GP GR),Nice product,5,0.6,1.0
1993,0.0,0.64,0.36,0.8934,Godrej 6.2 kg Fully Automatic Top Load Grey  (WT EON 620 AP GP GR),"Best for a small family, installation was also great. Brand value is also there you can see it from the day of installation.",4,0.5166666666666667,0.48333333333333334
1994,0.0,0.0,1.0,0.4404,Godrej 6.2 kg Fully Automatic Top Load Grey  (WT EON 620 AP GP GR),Good,5,0.7,0.6000000000000001
1995,0.0,0.549,0.451,0.802,Godrej 6.2 kg Fully Automatic Top Load Grey  (WT EON 620 AP GP GR),"Good product and value of money 💰, performance also good never say anything",5,0.7,0.6000000000000001
1996,0.0,0.196,0.804,0.6249,Godrej 6.2 kg Fully Automatic Top Load Grey  (WT EON 620 AP GP GR),Awesome purchase,5,1.0,1.0
1997,0.0,0.536,0.464,0.9538,Whirlpool 7 kg With Hard water wash Fully Automatic Top Load Grey  (WM Royal 7.0 GENX Grey 5YMW),"Excellent washing machine with great features, Whirlpool is a clear winner in the variety of wash function it offers, very powerful motor and a five star rating.",5,0.47800000000000004,0.6266666666666667
1998,0.115,0.727,0.157,0.5667,Whirlpool 7 kg With Hard water wash Fully Automatic Top Load Grey  (WM Royal 7.0 GENX Grey 5YMW),Very good product and wash quality is excellent with less power use and water use. Electricity consumption is really low with powerful motor. You can also operate thus machine through your inverter.I am adding my thoughts after 4 months usage no any problem found and it is working fine.You can go for it.....,5,0.4086666666666666,0.6293333333333334
1999,0.0,0.699,0.301,0.8478,Whirlpool 7 kg With Hard water wash Fully Automatic Top Load Grey  (WM Royal 7.0 GENX Grey 5YMW),Excellent product!Design - BeautifulBuilt - PremiumPerformance - ExcellentFunctions and sensers - Best in classCloths cleaning - SuperbInstallation - Guy called and came as per the time suggested.,5,1.0,0.65
2000,0.0,0.682,0.318,0.8807,Whirlpool 7 kg With Hard water wash Fully Automatic Top Load Grey  (WM Royal 7.0 GENX Grey 5YMW),Delivered well in advance than given date. Lovely piece liked by family. Next day the engineer came to fix the machine and explained the functionality. Thank you seller.,5,0.3666666666666667,0.5166666666666667
2001,0.0,1.0,0.0,0.0,Whirlpool 7 kg With Hard water wash Fully Automatic Top Load Grey  (WM Royal 7.0 GENX Grey 5YMW),Heavy vibrations... Taking too much time...,2,0.0,0.35
2002,0.232,0.768,0.0,-0.6408,Whirlpool 7 kg With Hard water wash Fully Automatic Top Load Grey  (WM Royal 7.0 GENX Grey 5YMW),Don't buy this LOUD NOISE WHILE WASHINGAnd Flipkart doesn't replace this rubbish productVERY BAD SERVICE,2,-0.29999999999999993,0.7333333333333334
2003,0.0,1.0,0.0,0.0,Whirlpool 7 kg With Hard water wash Fully Automatic Top Load Grey  (WM Royal 7.0 GENX Grey 5YMW),"Motor sound very high,",1,0.30400000000000005,0.5509999999999999
2004,0.0,0.349,0.651,0.6808,Whirlpool 7 kg With Hard water wash Fully Automatic Top Load Grey  (WM Royal 7.0 GENX Grey 5YMW),Nice products I am Full satisfied,4,0.48333333333333334,0.85
2005,0.0,1.0,0.0,0.0,Whirlpool 7 kg With Hard water wash Fully Automatic Top Load Grey  (WM Royal 7.0 GENX Grey 5YMW),Heavy noise..,1,-0.2,0.5
2006,0.0,0.776,0.224,0.5418,Whirlpool 7 kg With Hard water wash Fully Automatic Top Load Grey  (WM Royal 7.0 GENX Grey 5YMW),Okay product. It doesn't cleans the clothes very well but its okay for regular use. Sound is a bit more while washing clothes,2,0.35000000000000003,0.37948717948717947
2007,0.096,0.827,0.077,-0.4019,Whirlpool 7.5 kg Fully Automatic Top Load with In-built Heater Grey  (SW Ultra 7.5 (SC) Grey 10YMW),"Though it is 7.5 kg machine, it starts vibrating badly with dryer if dry load is more than 3.5/4 kg. Warm give luke warm wash, hot gives medium temperature wash. Compared to Samsung the temperature setting is much on the lower side. Cloth often gets badly tangled which I have seen in Whirlpool semi automatic washing machine which I purchased 7 years back. Frankly speaking, being Whirlpool, I expected a better product. Till now my experience with Whirlpool has been very good...their refrigerat...",3,0.10694444444444447,0.4902777777777778
2008,0.0,0.256,0.744,0.4404,Whirlpool 7.5 kg Fully Automatic Top Load with In-built Heater Grey  (SW Ultra 7.5 (SC) Grey 10YMW),Overall good,4,0.35,0.30000000000000004
2009,0.0,0.397,0.603,0.765,Whirlpool 7.5 kg Fully Automatic Top Load with In-built Heater Grey  (SW Ultra 7.5 (SC) Grey 10YMW),"Easy to use, works fine .. Good one",5,0.5166666666666667,0.6444444444444445
2010,0.0,0.843,0.157,0.8681,Whirlpool 7.5 kg Fully Automatic Top Load with In-built Heater Grey  (SW Ultra 7.5 (SC) Grey 10YMW),I've got it on 25th from FK same day demo and installation also complete from Whirlpool..Not yet checked but the design and quality of the produc is good so satisfied on this prod..Detailed explanation from service person and delivery person  too... I will upload my user experience after one month...,4,0.32499999999999996,0.53125
2011,0.033,0.775,0.192,0.8479,Whirlpool 7.5 kg Fully Automatic Top Load with In-built Heater Grey  (SW Ultra 7.5 (SC) Grey 10YMW),"Great machine. I switched to a this from a semi automatic one so it was really a impressive one. It’s lil bit noisy which I found to be ok as it is due to uneven weights of the clothes being washed at a time, when discussed with the installation guy.",5,0.39499999999999996,0.5650000000000001
2012,0.0,0.116,0.884,0.8225,Whirlpool 7.5 kg Fully Automatic Top Load with In-built Heater Grey  (SW Ultra 7.5 (SC) Grey 10YMW),Qulity super excellent,5,0.6666666666666666,0.8333333333333333
2013,0.343,0.657,0.0,-0.7783,Whirlpool 7.5 kg Fully Automatic Top Load with In-built Heater Grey  (SW Ultra 7.5 (SC) Grey 10YMW),Worst product  electric problem & Heavy vibrations too much sound .....I think reviews all not genuine,1,-0.25,0.6
2014,0.0,0.263,0.737,0.4215,Whirlpool 7.5 kg Fully Automatic Top Load with In-built Heater Grey  (SW Ultra 7.5 (SC) Grey 10YMW),Nice one,5,0.6,1.0
2015,0.0,0.0,1.0,0.4404,Whirlpool 7.5 kg Fully Automatic Top Load with In-built Heater Grey  (SW Ultra 7.5 (SC) Grey 10YMW),Good,3,0.7,0.6000000000000001
2016,0.0,0.556,0.444,0.4927,Whirlpool 7.5 kg Fully Automatic Top Load with In-built Heater Grey  (SW Ultra 7.5 (SC) Grey 10YMW),Very good product and service,4,0.9099999999999999,0.7800000000000001
2017,0.0,0.569,0.431,0.9367,"Whirlpool 7.5 kg 5 Star, Ace Wash Station Semi Automatic Top Load Grey  (ACE 7.5 SUPREME GREY DAZZLE)",it's just a awesome product performance is soooooooooo good delivery service also was good the machine is more then I expected I love you Flipkart ❤️💕,5,0.5499999999999999,0.6166666666666667
2018,0.0,0.542,0.458,0.9568,"Whirlpool 7.5 kg 5 Star, Ace Wash Station Semi Automatic Top Load Grey  (ACE 7.5 SUPREME GREY DAZZLE)",For first time look like a midium quality plastic body. But after use feel good performance wise and look wise also. Thanks flip kart for timaly service.,4,0.51,0.5866666666666667
